order_id,order_date,customer_id,seller_id,order_status
2344,2022-02-09,63,77,Cancelled
2345,2023-11-08,301,48,Completed
2346,2022-06-11,430,23,Completed
2347,2023-06-16,989,20,Shipped
2348,2023-11-16,186,47,Returned
2349,2022-04-23,806,21,Completed
2350,2022-07-28,314,52,Completed
2351,2022-09-29,637,42,Completed
2352,2022-01-27,340,4,Returned
2353,2022-02-05,753,19,Returned
2354,2022-02-17,553,49,Shipped
2355,2023-06-22,174,21,Completed
2356,2022-12-24,919,29,Completed
2357,2022-03-09,116,61,Completed
2358,2023-03-02,877,69,Completed
2359,2023-09-10,829,82,Completed
2360,2023-05-03,481,33,Completed
2361,2023-11-04,553,47,Pending
2362,2023-11-16,734,13,Completed
2363,2023-08-08,201,17,Completed
2364,2022-05-13,825,19,Completed
2365,2022-03-26,762,13,Shipped
2366,2022-10-17,909,79,Completed
2367,2022-08-20,257,24,Shipped
2368,2022-11-05,337,91,Pending
2369,2023-11-16,605,67,Completed
2370,2022-10-01,779,17,Completed
2371,2023-01-19,678,19,Completed
2372,2022-02-05,766,50,Completed
2373,2022-07-22,187,2,Completed
2374,2022-02-04,856,31,Completed
2375,2022-11-27,12,74,Completed
2376,2022-12-19,193,81,Returned
2377,2023-08-15,416,58,Pending
2378,2023-04-10,637,34,Completed
2379,2022-05-01,763,36,Shipped
2380,2023-06-11,947,44,Completed
2381,2022-07-10,262,44,Cancelled
2382,2023-05-15,791,71,Completed
2383,2022-04-09,685,44,Shipped
2384,2022-09-27,65,47,Completed
2385,2022-01-27,988,70,Completed
2386,2022-08-21,999,59,Cancelled
2387,2022-05-04,564,92,Completed
2388,2022-12-22,315,58,Completed
2389,2022-03-26,990,65,Completed
2390,2023-06-08,200,19,Cancelled
2391,2022-08-16,795,3,Completed
2392,2022-12-29,539,77,Cancelled
2393,2023-07-31,881,68,Completed
2394,2023-06-30,372,70,Completed
2395,2023-06-28,171,48,Completed
2396,2023-11-28,170,82,Completed
2397,2023-09-26,232,97,Shipped
2398,2023-07-08,965,79,Completed
2399,2022-07-27,286,7,Pending
2400,2023-02-15,304,50,Returned
2401,2023-03-08,916,61,Completed
2402,2022-05-20,739,39,Completed
2403,2022-09-15,726,72,Shipped
2404,2022-08-02,946,94,Completed
2405,2022-03-10,61,97,Completed
2406,2022-05-28,493,21,Shipped
2407,2022-09-06,401,21,Completed
2408,2023-02-05,606,25,Completed
2409,2022-12-25,73,29,Pending
2410,2022-10-10,144,52,Completed
2411,2023-08-23,968,87,Completed
2412,2023-03-31,146,87,Completed
2413,2022-12-02,12,82,Completed
2414,2022-11-15,537,14,Cancelled
2415,2023-09-05,483,30,Shipped
2416,2022-11-02,842,16,Completed
2417,2023-09-17,466,20,Completed
2418,2022-12-16,897,35,Pending
2419,2022-02-11,391,33,Completed
2420,2023-04-23,437,75,Completed
2421,2023-12-28,709,63,Shipped
2422,2022-08-19,536,14,Completed
2423,2023-09-10,983,77,Returned
2424,2022-09-05,891,86,Completed
2425,2023-12-20,987,56,Completed
2426,2023-10-16,108,99,Completed
2427,2022-10-10,927,33,Completed
2428,2022-12-03,430,86,Cancelled
2429,2023-01-01,86,2,Completed
2430,2023-05-13,249,75,Completed
2431,2023-08-29,445,86,Completed
2432,2023-12-27,500,72,Completed
2433,2023-08-03,385,78,Completed
2434,2023-11-15,392,6,Completed
2435,2023-08-28,859,83,Pending
2436,2023-08-13,98,16,Pending
2437,2022-09-02,370,75,Shipped
2438,2023-09-11,432,51,Shipped
2439,2022-02-10,356,83,Cancelled
2440,2023-04-17,588,67,Completed
2441,2023-02-13,833,81,Shipped
2442,2023-03-19,686,4,Completed
2443,2022-07-05,25,81,Pending
2444,2022-04-12,300,53,Cancelled
2445,2023-04-13,870,33,Completed
2446,2023-12-01,353,46,Pending
2447,2022-09-12,284,58,Cancelled
2448,2022-11-29,470,90,Pending
2449,2022-09-27,788,21,Completed
2450,2023-07-15,664,42,Shipped
2451,2022-12-23,800,23,Cancelled
2452,2022-04-02,342,46,Completed
2453,2022-08-22,325,40,Completed
2454,2022-04-03,655,52,Completed
2455,2023-05-25,655,24,Shipped
2456,2022-07-27,272,91,Completed
2457,2022-12-12,826,57,Returned
2458,2022-06-13,983,22,Completed
2459,2022-04-25,195,75,Completed
2460,2023-06-03,718,83,Completed
2461,2023-07-28,552,23,Completed
2462,2023-12-14,78,26,Completed
2463,2023-12-30,613,85,Completed
2464,2022-09-27,150,92,Completed
2465,2022-12-29,407,18,Returned
2466,2022-04-17,866,95,Cancelled
2467,2022-10-28,629,73,Pending
2468,2022-11-28,231,57,Cancelled
2469,2022-09-09,562,20,Shipped
2470,2022-10-08,27,64,Completed
2471,2023-12-13,225,32,Returned
2472,2023-03-27,664,28,Completed
2473,2022-10-31,250,3,Returned
2474,2023-05-10,859,57,Completed
2475,2023-07-19,582,25,Completed
2476,2023-06-16,595,52,Completed
2477,2023-02-01,765,34,Shipped
2478,2023-01-08,823,34,Completed
2479,2023-01-09,922,31,Completed
2480,2023-01-01,79,89,Completed
2481,2023-12-21,253,69,Completed
2482,2022-04-09,940,65,Shipped
2483,2023-07-03,322,14,Cancelled
2484,2023-09-11,234,93,Completed
2485,2023-12-20,661,71,Cancelled
2486,2022-08-18,477,35,Completed
2487,2022-02-24,472,80,Completed
2488,2023-08-29,447,9,Pending
2489,2022-06-25,23,72,Completed
2490,2023-10-28,59,45,Completed
2491,2023-12-25,152,9,Shipped
2492,2022-03-08,978,93,Completed
2493,2022-09-16,971,94,Completed
2494,2023-09-05,503,56,Shipped
2495,2022-05-17,406,28,Shipped
2496,2022-11-14,552,90,Shipped
2497,2022-12-05,239,73,Cancelled
2498,2023-06-05,969,53,Completed
2499,2023-07-07,698,76,Completed
2500,2022-01-07,995,79,Completed
2501,2023-01-02,602,16,Cancelled
2502,2022-03-14,629,9,Completed
2503,2022-06-15,751,25,Completed
2504,2023-09-08,793,98,Pending
2505,2022-07-05,31,84,Returned
2506,2022-05-03,340,12,Completed
2507,2023-02-18,588,90,Pending
2508,2023-02-01,825,53,Completed
2509,2023-05-01,142,44,Completed
2510,2022-11-15,364,23,Shipped
2511,2022-09-16,512,12,Completed
2512,2023-02-16,206,30,Completed
2513,2023-10-25,649,11,Completed
2514,2022-04-07,537,33,Completed
2515,2023-09-13,63,72,Completed
2516,2023-01-18,98,22,Completed
2517,2023-06-26,13,1,Completed
2518,2022-11-10,29,73,Completed
2519,2022-03-13,979,23,Completed
2520,2023-09-28,511,24,Completed
2521,2022-12-20,100,88,Returned
2522,2023-09-07,384,74,Completed
2523,2023-03-28,724,99,Completed
2524,2022-06-02,834,57,Completed
2525,2022-02-09,958,69,Returned
2526,2022-05-04,827,40,Pending
2527,2022-04-21,358,88,Completed
2528,2023-06-15,172,13,Completed
2529,2023-09-10,159,79,Returned
2530,2023-04-11,951,85,Completed
2531,2023-02-03,803,58,Pending
2532,2023-11-16,568,9,Completed
2533,2023-01-10,145,31,Pending
2534,2023-05-18,193,52,Completed
2535,2022-03-02,939,62,Cancelled
2536,2023-11-07,725,97,Cancelled
2537,2022-04-12,869,67,Completed
2538,2023-11-02,329,68,Completed
2539,2023-12-21,545,67,Completed
2540,2023-07-14,659,26,Completed
2541,2022-05-19,459,98,Completed
2542,2023-10-04,437,52,Completed
2543,2022-03-26,503,4,Completed
2544,2022-11-26,575,62,Completed
2545,2022-11-10,510,99,Completed
2546,2023-12-02,716,8,Completed
2547,2022-02-12,193,12,Completed
2548,2023-08-25,766,74,Completed
2549,2023-10-19,322,95,Completed
2550,2022-01-29,49,39,Completed
2551,2022-12-27,988,69,Completed
2552,2023-12-02,895,56,Shipped
2553,2023-06-21,870,23,Completed
2554,2023-11-29,716,6,Returned
2555,2022-04-12,469,24,Returned
2556,2023-12-31,328,10,Shipped
2557,2023-05-23,212,74,Completed
2558,2022-01-16,47,49,Completed
2559,2023-12-07,120,38,Completed
2560,2022-09-04,676,43,Pending
2561,2023-02-04,847,30,Completed
2562,2023-02-16,46,20,Completed
2563,2022-09-10,637,86,Completed
2564,2023-03-09,697,74,Shipped
2565,2023-10-04,318,27,Pending
2566,2023-11-01,755,35,Completed
2567,2022-01-11,426,53,Completed
2568,2022-07-14,837,100,Completed
2569,2023-09-07,11,81,Shipped
2570,2022-02-12,713,99,Completed
2571,2023-11-10,707,29,Completed
2572,2022-04-28,119,21,Returned
2573,2023-05-16,69,24,Completed
2574,2022-06-21,967,95,Completed
2575,2023-11-29,733,89,Completed
2576,2023-07-04,294,37,Returned
2577,2022-09-25,112,98,Completed
2578,2022-07-26,974,12,Completed
2579,2023-05-25,206,17,Completed
2580,2022-02-06,481,62,Completed
2581,2022-08-23,39,50,Completed
2582,2023-12-12,826,9,Completed
2583,2023-09-23,380,57,Shipped
2584,2023-03-29,612,99,Completed
2585,2023-05-31,786,25,Shipped
2586,2022-11-22,45,73,Completed
2587,2022-06-06,350,33,Returned
2588,2022-12-25,474,26,Returned
2589,2022-02-27,401,49,Completed
2590,2022-10-26,518,9,Completed
2591,2023-10-05,200,43,Shipped
2592,2023-03-26,26,57,Completed
2593,2022-09-09,617,68,Completed
2594,2022-06-14,147,71,Pending
2595,2022-02-28,115,88,Completed
2596,2023-06-15,548,3,Completed
2597,2022-06-23,742,42,Completed
2598,2022-05-27,924,14,Shipped
2599,2022-01-07,391,1,Completed
2600,2023-02-01,788,73,Completed
2601,2022-08-18,781,81,Completed
2602,2023-07-13,76,3,Completed
2603,2023-05-03,960,74,Completed
2604,2022-10-17,703,79,Completed
2605,2022-09-01,700,63,Completed
2606,2022-12-20,652,59,Completed
2607,2022-06-06,466,69,Returned
2608,2022-08-18,148,37,Completed
2609,2022-06-28,987,50,Pending
2610,2022-06-14,377,95,Completed
2611,2022-11-04,148,6,Completed
2612,2023-12-29,901,70,Returned
2613,2023-02-16,129,81,Completed
2614,2023-02-20,432,54,Completed
2615,2023-04-09,455,50,Completed
2616,2022-12-12,334,86,Completed
2617,2023-06-27,211,32,Completed
2618,2022-07-15,583,25,Pending
2619,2023-11-07,803,80,Completed
2620,2023-04-20,562,98,Cancelled
2621,2023-01-19,660,40,Completed
2622,2022-05-25,482,14,Completed
2623,2023-04-09,308,100,Returned
2624,2023-02-27,53,26,Completed
2625,2023-07-19,912,21,Shipped
2626,2023-06-14,443,24,Pending
2627,2022-01-25,711,27,Completed
2628,2023-11-15,177,35,Pending
2629,2023-11-28,577,99,Completed
2630,2023-02-16,589,26,Completed
2631,2022-11-21,480,32,Returned
2632,2022-05-14,781,63,Completed
2633,2023-09-20,544,95,Completed
2634,2022-02-06,693,13,Cancelled
2635,2022-03-29,22,2,Returned
2636,2022-02-24,340,12,Completed
2637,2023-01-01,208,96,Completed
2638,2022-08-07,315,9,Completed
2639,2022-11-20,598,58,Completed
2640,2023-12-22,180,38,Completed
2641,2023-07-30,164,20,Completed
2642,2022-05-02,546,80,Completed
2643,2023-07-30,566,81,Completed
2644,2022-10-15,707,32,Pending
2645,2023-11-11,969,19,Returned
2646,2022-04-10,774,6,Completed
2647,2023-01-26,485,49,Completed
2648,2022-01-21,601,89,Pending
2649,2023-01-07,954,57,Completed
2650,2022-07-06,459,3,Pending
2651,2023-11-19,581,45,Returned
2652,2022-03-29,908,48,Completed
2653,2022-05-19,640,39,Shipped
2654,2022-06-03,114,86,Completed
2655,2023-10-12,329,38,Shipped
2656,2022-03-27,364,78,Pending
2657,2023-05-22,17,80,Returned
2658,2023-03-04,174,47,Returned
2659,2022-07-16,526,36,Pending
2660,2022-01-25,502,41,Returned
2661,2022-02-23,665,31,Shipped
2662,2022-09-27,460,56,Completed
2663,2022-10-07,768,98,Shipped
2664,2023-11-07,83,43,Completed
2665,2022-05-14,893,80,Completed
2666,2023-08-11,20,39,Completed
2667,2023-04-27,390,50,Completed
2668,2023-11-20,277,90,Completed
2669,2023-01-11,823,66,Returned
2670,2023-03-11,417,91,Completed
2671,2022-12-21,737,34,Completed
2672,2023-05-16,289,35,Completed
2673,2023-04-06,941,86,Completed
2674,2023-11-14,936,41,Returned
2675,2022-04-27,24,17,Cancelled
2676,2022-04-20,249,10,Completed
2677,2022-03-08,158,74,Cancelled
2678,2022-03-31,885,10,Completed
2679,2022-01-14,755,44,Returned
2680,2023-09-25,73,20,Completed
2681,2023-04-17,647,43,Cancelled
2682,2022-04-19,628,16,Completed
2683,2022-05-23,205,96,Returned
2684,2022-07-10,94,92,Pending
2685,2022-01-04,444,88,Completed
2686,2022-02-21,735,11,Completed
2687,2023-10-03,543,25,Completed
2688,2022-07-22,726,64,Completed
2689,2022-07-10,481,37,Shipped
2690,2023-08-30,886,8,Completed
2691,2023-06-04,7,11,Completed
2692,2022-07-22,270,19,Returned
2693,2023-08-13,997,25,Shipped
2694,2023-12-21,780,10,Completed
2695,2022-11-26,775,30,Completed
2696,2023-10-13,857,76,Completed
2697,2023-02-27,519,82,Completed
2698,2023-03-13,257,45,Shipped
2699,2023-06-28,8,84,Returned
2700,2023-12-01,258,37,Shipped
2701,2022-03-08,64,9,Completed
2702,2022-03-03,635,97,Cancelled
2703,2022-03-23,691,98,Returned
2704,2023-04-02,13,96,Shipped
2705,2022-11-23,603,99,Returned
2706,2023-01-06,715,88,Completed
2707,2022-03-09,583,34,Shipped
2708,2022-11-23,462,46,Shipped
2709,2023-05-07,380,64,Completed
2710,2023-05-16,321,70,Pending
2711,2022-07-14,234,76,Completed
2712,2023-12-09,362,53,Completed
2713,2023-04-18,333,52,Completed
2714,2023-04-21,464,20,Completed
2715,2023-01-30,430,4,Returned
2716,2022-11-21,391,81,Completed
2717,2023-01-10,15,56,Cancelled
2718,2023-11-09,928,23,Completed
2719,2022-07-08,223,13,Completed
2720,2023-04-29,154,35,Completed
2721,2022-01-23,510,51,Completed
2722,2023-07-17,285,30,Completed
2723,2023-09-14,742,64,Completed
2724,2022-06-13,500,86,Completed
2725,2022-04-19,69,42,Shipped
2726,2023-09-15,297,19,Completed
2727,2023-05-22,823,28,Completed
2728,2022-01-14,980,40,Completed
2729,2022-12-13,646,40,Shipped
2730,2023-03-16,627,16,Completed
2731,2023-06-27,289,44,Shipped
2732,2023-12-07,885,17,Completed
2733,2023-04-30,65,3,Completed
2734,2023-03-04,253,27,Pending
2735,2023-12-06,240,41,Completed
2736,2023-05-03,806,36,Completed
2737,2023-08-15,813,43,Shipped
2738,2022-05-11,989,42,Cancelled
2739,2023-08-10,995,30,Shipped
2740,2023-09-17,243,32,Completed
2741,2023-04-27,912,3,Completed
2742,2022-04-08,394,97,Completed
2743,2022-11-26,84,68,Completed
2744,2023-09-10,923,94,Completed
2745,2023-04-06,399,100,Completed
2746,2022-10-10,729,19,Completed
2747,2022-03-02,486,32,Completed
2748,2022-01-04,336,46,Cancelled
2749,2023-05-10,576,19,Cancelled
2750,2022-11-24,497,41,Completed
2751,2023-07-04,205,83,Completed
2752,2023-09-04,620,16,Completed
2753,2022-03-04,754,25,Completed
2754,2023-06-01,290,32,Cancelled
2755,2023-03-10,718,2,Completed
2756,2022-07-29,148,38,Completed
2757,2023-10-30,660,98,Completed
2758,2023-01-13,477,100,Returned
2759,2022-06-01,458,81,Completed
2760,2022-06-10,609,57,Shipped
2761,2022-04-21,960,36,Completed
2762,2022-07-22,724,78,Completed
2763,2022-06-16,601,17,Completed
2764,2022-01-18,127,7,Returned
2765,2023-07-20,489,48,Completed
2766,2023-01-20,564,4,Completed
2767,2023-10-24,332,51,Completed
2768,2023-09-20,857,98,Completed
2769,2022-10-17,332,73,Shipped
2770,2022-02-10,905,66,Completed
2771,2022-05-16,509,9,Returned
2772,2022-05-24,156,14,Completed
2773,2022-08-29,95,97,Completed
2774,2023-01-01,347,11,Completed
2775,2022-03-13,505,52,Completed
2776,2023-06-22,427,83,Cancelled
2777,2023-12-13,159,71,Cancelled
2778,2022-08-01,460,21,Completed
2779,2022-09-25,233,31,Completed
2780,2023-12-01,572,4,Completed
2781,2023-12-16,231,62,Completed
2782,2022-08-13,777,30,Pending
2783,2022-05-21,513,41,Completed
2784,2023-10-12,687,51,Completed
2785,2022-10-24,505,4,Shipped
2786,2023-12-15,425,71,Completed
2787,2022-07-24,604,5,Completed
2788,2023-08-20,504,1,Completed
2789,2022-03-24,596,48,Completed
2790,2022-06-18,407,28,Completed
2791,2022-01-08,938,81,Shipped
2792,2022-10-16,273,72,Completed
2793,2023-02-02,164,26,Shipped
2794,2022-09-20,343,26,Completed
2795,2022-09-24,403,16,Shipped
2796,2023-04-08,30,58,Completed
2797,2023-10-30,688,66,Cancelled
2798,2022-07-29,190,15,Completed
2799,2022-04-20,761,27,Completed
2800,2023-08-07,754,96,Completed
2801,2023-12-08,691,28,Returned
2802,2022-11-07,370,60,Completed
2803,2023-10-04,236,73,Returned
2804,2022-09-16,223,66,Completed
2805,2022-01-13,222,24,Returned
2806,2022-07-31,512,93,Completed
2807,2022-12-02,469,51,Completed
2808,2022-06-19,943,63,Completed
2809,2023-09-04,293,86,Returned
2810,2022-09-12,80,79,Completed
2811,2022-01-01,874,4,Completed
2812,2022-01-12,970,36,Pending
2813,2022-11-07,456,49,Shipped
2814,2022-06-13,100,7,Completed
2815,2023-10-24,196,55,Shipped
2816,2023-01-17,78,36,Completed
2817,2022-01-23,305,99,Completed
2818,2022-05-03,310,19,Completed
2819,2022-07-29,124,82,Shipped
2820,2023-11-30,812,4,Returned
2821,2023-05-03,179,2,Completed
2822,2022-08-29,467,75,Shipped
2823,2022-10-07,277,3,Shipped
2824,2023-05-07,65,94,Shipped
2825,2022-08-09,67,51,Shipped
2826,2022-01-31,39,64,Completed
2827,2023-04-22,423,23,Pending
2828,2023-08-14,919,6,Shipped
2829,2022-10-15,727,37,Shipped
2830,2022-07-27,822,35,Completed
2831,2022-10-06,987,25,Completed
2832,2023-04-04,830,1,Pending
2833,2022-02-15,895,73,Cancelled
2834,2023-03-22,573,90,Completed
2835,2022-08-26,733,96,Completed
2836,2023-01-08,91,77,Completed
2837,2023-04-29,558,21,Completed
2838,2023-01-16,744,71,Completed
2839,2022-11-25,753,82,Completed
2840,2022-06-28,595,52,Completed
2841,2022-12-22,786,38,Completed
2842,2023-11-20,770,64,Shipped
2843,2023-02-22,369,56,Completed
2844,2022-09-17,907,18,Completed
2845,2023-01-03,661,60,Completed
2846,2023-07-07,883,88,Completed
2847,2022-02-13,352,65,Returned
2848,2023-10-03,149,77,Completed
2849,2023-10-10,852,96,Completed
2850,2023-08-11,143,27,Cancelled
2851,2023-02-10,84,54,Returned
2852,2023-05-29,558,6,Completed
2853,2023-08-13,5,33,Pending
2854,2023-11-12,965,22,Shipped
2855,2023-12-02,727,43,Completed
2856,2022-11-30,750,48,Completed
2857,2023-02-09,536,85,Cancelled
2858,2022-08-13,591,45,Shipped
2859,2023-12-06,770,14,Completed
2860,2023-10-22,465,20,Cancelled
2861,2022-07-12,734,1,Returned
2862,2023-06-01,820,14,Completed
2863,2022-03-15,712,40,Completed
2864,2023-02-20,311,27,Completed
2865,2022-04-09,975,25,Completed
2866,2022-02-01,303,16,Completed
2867,2023-11-28,74,9,Completed
2868,2022-05-02,433,46,Shipped
2869,2022-01-11,715,77,Completed
2870,2023-02-02,384,27,Completed
2871,2023-09-27,604,62,Completed
2872,2023-08-31,43,87,Completed
2873,2022-02-02,512,41,Completed
2874,2022-09-19,718,61,Returned
2875,2023-01-28,771,69,Shipped
2876,2023-03-09,706,76,Completed
2877,2022-12-26,972,88,Completed
2878,2022-01-28,390,5,Pending
2879,2022-03-30,487,33,Completed
2880,2022-03-26,252,93,Cancelled
2881,2023-10-09,945,13,Completed
2882,2022-12-12,248,78,Pending
2883,2022-02-05,331,40,Completed
2884,2023-12-22,876,58,Completed
2885,2023-02-25,98,2,Shipped
2886,2023-08-31,884,87,Cancelled
2887,2023-06-03,456,9,Completed
2888,2023-04-20,282,90,Completed
2889,2023-07-03,670,93,Completed
2890,2023-08-23,121,90,Completed
2891,2022-06-28,924,58,Completed
2892,2022-06-16,41,38,Completed
2893,2023-03-13,113,88,Completed
2894,2022-03-20,204,62,Completed
2895,2022-01-06,397,100,Shipped
2896,2023-11-01,928,23,Cancelled
2897,2022-02-14,310,24,Completed
2898,2023-12-01,598,64,Completed
2899,2023-04-01,828,90,Pending
2900,2022-04-29,104,22,Completed
2901,2023-09-12,577,4,Completed
2902,2023-01-11,814,90,Completed
2903,2023-12-27,538,89,Completed
2904,2023-07-11,109,54,Completed
2905,2022-10-13,447,72,Shipped
2906,2022-03-10,67,12,Completed
2907,2023-11-12,367,61,Completed
2908,2022-09-07,929,18,Completed
2909,2022-06-15,89,74,Completed
2910,2022-07-21,457,85,Pending
2911,2023-01-18,571,34,Completed
2912,2023-11-04,190,75,Completed
2913,2023-07-28,41,30,Completed
2914,2022-11-04,137,96,Shipped
2915,2022-01-12,381,8,Completed
2916,2022-01-13,116,68,Shipped
2917,2023-08-23,544,2,Completed
2918,2022-05-21,328,32,Returned
2919,2022-08-07,194,85,Completed
2920,2023-05-06,220,13,Completed
2921,2023-07-21,649,81,Completed
2922,2022-03-14,150,86,Completed
2923,2023-06-07,149,98,Completed
2924,2023-06-10,75,73,Completed
2925,2023-10-04,772,53,Cancelled
2926,2023-01-06,961,29,Cancelled
2927,2023-02-21,62,97,Completed
2928,2022-11-25,800,51,Completed
2929,2023-11-19,744,48,Completed
2930,2023-09-13,857,29,Shipped
2931,2022-05-11,491,79,Pending
2932,2023-06-06,911,53,Completed
2933,2023-10-13,162,31,Completed
2934,2022-10-22,510,99,Completed
2935,2023-09-07,32,54,Completed
2936,2022-03-28,722,100,Completed
2937,2023-10-19,41,48,Completed
2938,2022-10-15,476,84,Cancelled
2939,2022-12-16,311,69,Completed
2940,2022-11-12,876,61,Completed
2941,2023-01-31,776,89,Completed
2942,2023-07-28,946,88,Completed
2943,2023-11-08,805,74,Completed
2944,2022-12-12,94,89,Completed
2945,2022-12-17,546,67,Completed
2946,2022-03-06,258,81,Completed
2947,2022-10-05,896,37,Completed
2948,2022-08-22,321,42,Returned
2949,2023-08-03,196,45,Pending
2950,2022-07-16,846,43,Completed
2951,2023-02-26,286,34,Completed
2952,2023-11-17,675,25,Shipped
2953,2022-05-23,822,99,Shipped
2954,2022-07-14,704,88,Completed
2955,2023-07-10,567,42,Completed
2956,2023-04-19,596,67,Completed
2957,2022-10-26,654,32,Completed
2958,2023-10-11,851,44,Completed
2959,2023-10-26,830,64,Completed
2960,2023-02-06,496,92,Completed
2961,2023-08-05,471,69,Completed
2962,2022-09-18,621,10,Completed
2963,2023-01-21,833,71,Pending
2964,2022-01-04,69,25,Cancelled
2965,2022-09-18,951,64,Completed
2966,2023-07-18,598,36,Completed
2967,2023-03-07,204,35,Completed
2968,2023-03-14,644,63,Completed
2969,2023-05-03,448,50,Completed
2970,2022-05-24,186,16,Completed
2971,2022-02-25,43,9,Completed
2972,2023-07-16,549,35,Completed
2973,2022-04-09,948,96,Shipped
2974,2022-07-29,41,85,Completed
2975,2022-01-11,115,44,Pending
2976,2022-10-11,292,56,Completed
2977,2022-08-14,634,78,Completed
2978,2022-10-01,951,71,Completed
2979,2022-08-31,156,3,Completed
2980,2022-11-21,781,29,Completed
2981,2023-01-28,209,70,Completed
2982,2022-06-14,94,74,Shipped
2983,2022-10-04,829,63,Completed
2984,2022-09-10,866,53,Completed
2985,2023-04-16,625,22,Returned
2986,2022-08-14,287,14,Completed
2987,2023-11-19,316,56,Completed
2988,2023-09-07,870,50,Completed
2989,2022-08-26,103,11,Completed
2990,2023-03-31,454,20,Shipped
2991,2023-01-29,872,79,Shipped
2992,2022-01-24,555,98,Completed
2993,2023-11-21,504,56,Cancelled
2994,2023-06-21,351,42,Completed
2995,2023-06-04,631,50,Cancelled
2996,2023-09-14,211,48,Completed
2997,2022-03-21,616,90,Shipped
2998,2022-06-22,807,52,Completed
2999,2022-11-18,362,52,Completed
3000,2022-10-25,921,30,Completed
