order_item_id,order_id,product_id,quantity,price_per_unit
2935,2234,472,5,22016.46
2936,1332,277,5,1365.25
2937,941,557,4,3663.46
2938,2752,183,5,17793.95
2939,410,697,1,3319.68
2940,136,721,2,12463.42
2941,797,374,5,22055.96
2942,2202,243,5,2905.98
2943,2424,600,4,9147.83
2944,1348,694,2,13337.62
2945,1045,203,4,23425.91
2946,171,246,3,15942.07
2947,1012,365,5,3153.49
2948,1586,47,4,20513.74
2949,2486,132,2,23755.14
2950,1512,220,3,13185.95
2951,249,219,2,9055.5
2952,2224,110,2,22782.35
2953,1906,77,3,10226.49
2954,2263,619,4,23860.07
2955,2926,318,2,20815.49
2956,1449,318,5,20232.66
2957,1945,415,2,21871.12
2958,299,730,5,801.07
2959,2966,788,1,4407.32
2960,1594,275,5,10793.55
2961,1555,201,1,11181.79
2962,2208,468,2,11031.82
2963,2695,793,4,3434.86
2964,785,575,2,18083.42
2965,375,26,5,16018.26
2966,696,351,2,7403.79
2967,445,686,4,17595.16
2968,1020,747,4,5948.85
2969,2780,271,1,13681.3
2970,1331,519,5,930.13
2971,2643,598,1,5524.45
2972,1203,130,2,7429.6
2973,2722,171,1,6286.78
2974,995,674,2,15756.4
2975,218,163,4,22637.58
2976,338,111,5,4098.93
2977,1796,658,5,540.31
2978,1847,151,3,16952.55
2979,348,314,4,9139.25
2980,2543,777,3,22436.91
2981,2795,271,3,14034.58
2982,2013,382,2,22322.02
2983,2519,703,3,22471.68
2984,2201,79,1,19505.99
2985,975,792,5,20389.61
2986,2566,783,3,13402.01
2987,2921,392,4,21794.22
2988,632,19,3,4306.71
2989,793,212,5,962.03
2990,574,659,5,1037.16
2991,457,608,2,18465.43
2992,315,740,4,18861.68
2993,807,800,1,926.83
2994,447,287,4,10039.66
2995,1387,267,4,8580.8
2996,74,170,1,18845.52
2997,2672,268,5,15238.46
2998,1169,249,3,3044.99
2999,1505,62,1,5184.01
3000,2674,454,2,7984.02
3001,1252,399,1,22426.26
3002,1005,521,4,17507.73
3003,728,405,3,23576.94
3004,2769,495,1,13589.12
3005,2608,11,4,21882.77
3006,194,495,4,12717.97
3007,1100,557,2,3691.69
3008,2802,387,2,6212.02
3009,1038,383,1,16169.5
3010,1329,670,4,18719.27
3011,2101,68,4,13975.15
3012,2967,97,4,271.24
3013,639,289,5,15128.76
3014,1051,529,4,13567.22
3015,2752,673,3,3911.55
3016,506,400,5,13010.03
3017,1277,232,2,21174.67
3018,1269,305,3,9223.15
3019,313,263,5,18010.86
3020,2106,306,1,16320.76
3021,547,86,4,3129.95
3022,895,736,2,667.4
3023,679,21,4,16003.54
3024,1605,257,5,16849.65
3025,1436,579,4,9111.67
3026,2270,235,3,17989.15
3027,1890,678,1,7906.59
3028,1647,611,4,13291.29
3029,2181,127,5,364.82
3030,337,383,5,16324.12
3031,2989,193,4,1041.41
3032,2131,146,5,9017.85
3033,167,12,4,5626.13
3034,645,121,3,10888.73
3035,960,69,5,4507.45
3036,10,408,2,12175.45
3037,1402,350,2,1615.23
3038,1961,4,2,15178.59
3039,2342,434,5,17198.57
3040,2637,775,1,7235.83
3041,1480,523,4,506.68
3042,2166,283,5,9747.26
3043,836,618,2,6751.99
3044,991,377,5,11808.56
3045,675,516,3,17574.89
3046,2412,637,1,14801.93
3047,2992,371,4,17931.54
3048,604,335,1,14638.47
3049,312,347,3,17272.57
3050,333,223,3,5154.88
3051,2616,167,1,2175.61
3052,673,784,1,3539.99
3053,1078,557,2,3470.36
3054,305,586,3,12152.13
3055,2943,651,5,20597.38
3056,1105,580,5,22478.39
3057,69,226,3,21772.24
3058,1120,618,4,6679.31
3059,125,505,1,5264.53
3060,2018,717,1,11533.93
3061,1468,354,4,8570.06
3062,2944,59,5,6307.86
3063,2367,133,3,6820.38
3064,709,716,4,910.42
3065,325,96,4,21893.14
3066,803,238,5,18939.32
3067,524,214,2,4856.15
3068,2289,573,3,9215.58
3069,2026,571,4,6277.39
3070,2913,414,4,23075.92
3071,1971,684,4,7290.9
3072,1623,10,4,1776.32
3073,507,318,3,21800.61
3074,2085,672,5,11231.32
3075,679,466,2,17316.59
3076,108,655,4,21701.84
3077,62,46,2,15900.02
3078,193,271,5,14653.73
3079,1171,767,4,11483.79
3080,195,774,4,17044.75
3081,201,271,3,13643.62
3082,2620,1,3,22175.76
3083,2602,547,1,18539.01
3084,2185,718,4,2265.89
3085,387,223,1,5391.82
3086,2062,353,4,10745.85
3087,88,350,3,1574.11
3088,379,53,4,3182.47
3089,1522,598,3,5967.67
3090,2905,736,3,680.84
3091,1151,424,1,10874.84
3092,725,53,4,3301.55
3093,348,590,4,10166.49
3094,368,461,3,15229.94
3095,114,762,3,7101.81
3096,1599,473,2,3261.4
3097,276,467,2,15634.7
3098,2455,700,5,7194.41
3099,1295,520,3,9637.2
3100,884,697,1,3446.97
3101,1644,594,1,12744.92
3102,684,265,4,22141.91
3103,1942,358,4,16416.96
3104,2690,445,4,15921.74
3105,2843,747,5,5568.15
3106,1960,666,4,13933.02
3107,2139,532,2,15863.75
3108,1852,562,4,10018.04
3109,742,786,4,21764.05
3110,1205,468,4,10797.28
3111,624,480,1,9254.19
3112,2560,211,5,21616.5
3113,1278,417,2,3333.58
3114,1778,509,4,11254.26
3115,363,764,4,222.05
3116,1743,88,1,11170.7
3117,2766,778,2,20216.68
3118,2012,127,2,384.32
3119,38,430,2,12134.86
3120,220,34,4,13542.37
3121,1620,669,2,8721.78
3122,1197,168,2,19895.56
3123,2492,795,2,10071.73
3124,2473,147,2,23803.73
3125,1369,236,3,4871.37
3126,2592,24,4,4162.51
3127,643,29,4,1335.45
3128,2790,265,2,22494.25
3129,222,3,4,17626.34
3130,468,671,2,12102.15
3131,1939,449,5,10407.98
3132,1379,331,2,9600.59
3133,2688,93,2,9190.66
3134,1046,249,4,3192.35
3135,2595,50,1,17306.43
3136,1888,272,3,18011.54
3137,2102,570,3,15670.86
3138,1657,491,3,11715.61
3139,1058,120,5,19488.64
3140,1514,784,5,3784.78
3141,2442,263,2,17882.33
3142,536,319,2,3985.05
3143,651,7,3,23007.48
3144,119,455,4,488.0
3145,2493,310,2,22661.13
3146,2075,31,4,14275.12
3147,788,435,5,11505.72
3148,905,458,5,23064.55
3149,1307,696,2,7282.22
3150,1618,740,5,19730.05
3151,1264,173,1,18510.19
3152,1846,77,4,10053.58
3153,1899,96,5,23585.91
3154,120,334,5,16402.79
3155,487,425,2,14579.38
3156,1393,795,5,10750.39
3157,2625,553,4,14359.69
3158,2963,796,4,17424.45
3159,2008,532,4,14700.1
3160,1492,717,1,11608.41
3161,749,162,3,12481.85
3162,2165,419,2,22307.47
3163,665,116,4,19433.3
3164,612,592,4,2493.64
3165,663,118,4,18543.6
3166,2364,200,2,21787.79
3167,2737,519,1,938.12
3168,2473,20,3,18365.38
3169,2677,43,2,7230.63
3170,1682,320,3,1196.81
3171,1395,154,1,2746.15
3172,1037,164,1,10744.11
3173,1782,501,3,7770.01
3174,2513,279,1,11757.36
3175,2281,543,4,18526.98
3176,898,675,1,19458.95
3177,1123,276,4,15749.73
3178,2796,478,3,905.78
3179,1537,19,1,4406.15
3180,2868,416,5,12094.16
3181,2733,283,2,10628.66
3182,193,236,4,4753.51
3183,733,548,3,2033.76
3184,1025,556,2,4013.88
3185,2378,587,3,10216.28
3186,2173,506,2,5360.42
3187,1224,706,5,10720.03
3188,557,548,1,2063.07
3189,1234,91,3,16693.49
3190,2345,609,2,11853.45
3191,2668,411,4,1156.46
3192,2688,760,5,1383.46
3193,2434,721,1,13162.7
3194,265,472,1,20453.76
3195,896,46,1,16485.46
3196,2732,509,5,11714.28
3197,1989,495,2,12605.29
3198,1553,133,3,6244.71
3199,229,134,1,7287.46
3200,2456,576,2,15497.22
3201,1549,739,3,6980.6
3202,1343,233,2,6984.3
3203,174,461,1,16117.53
3204,2373,590,2,10558.06
3205,2109,600,3,9206.28
3206,410,608,1,18268.18
3207,2424,647,3,22238.52
3208,2653,128,1,17014.2
3209,2906,217,5,19422.24
3210,1864,86,3,3325.47
3211,92,20,4,18882.57
3212,1288,471,3,16536.84
3213,423,114,3,23344.79
3214,2263,307,5,8184.89
3215,833,244,5,12145.27
3216,2275,395,2,5827.33
3217,1030,82,5,10371.2
3218,2988,244,1,11843.02
3219,2203,669,5,9346.32
3220,31,482,4,3061.22
3221,931,662,4,2162.41
3222,254,473,4,3144.86
3223,2983,770,3,6224.86
3224,2079,651,3,19517.32
3225,545,351,3,7161.21
3226,322,474,5,11052.75
3227,1944,619,4,22538.67
3228,1799,113,3,14319.75
3229,1741,771,3,17378.56
3230,803,531,1,10052.44
3231,183,629,5,12440.06
3232,2846,232,3,22394.95
3233,1563,663,1,12995.0
3234,1485,129,3,15343.51
3235,323,429,1,17027.82
3236,1202,739,1,7318.14
3237,1957,10,5,1735.36
3238,1036,716,3,958.76
3239,2816,490,4,5064.95
3240,2734,172,4,20676.9
3241,129,798,2,17837.31
3242,2784,268,5,15090.03
3243,2114,34,2,13362.01
3244,2959,614,2,17585.05
3245,553,779,1,24011.56
3246,2227,275,1,10738.42
3247,509,696,3,7367.8
3248,454,248,1,22371.3
3249,1708,117,4,1711.57
3250,2703,187,4,11600.18
3251,1285,68,3,14440.4
3252,1686,337,4,18605.13
3253,1455,14,1,18928.94
3254,1394,535,3,4931.36
3255,1341,626,2,16880.48
3256,370,338,5,5788.16
3257,2821,755,3,613.14
3258,2655,314,2,8389.15
3259,1919,552,2,789.29
3260,1562,780,3,6306.93
3261,2076,701,4,4030.79
3262,1277,493,4,7493.77
3263,2039,85,3,12950.29
3264,2251,610,1,20175.07
3265,2534,171,4,6629.69
3266,2618,168,3,20485.07
3267,1044,799,2,4645.09
3268,2383,11,1,22014.83
3269,2863,147,5,23670.03
3270,1020,589,1,17925.74
3271,2529,652,1,12277.18
3272,2467,465,4,10387.99
3273,2717,661,3,16360.64
3274,2526,463,5,15203.08
3275,1730,756,3,8054.5
3276,2237,675,1,20874.71
3277,1086,291,2,2607.67
3278,1543,128,4,17356.83
3279,2567,614,2,18888.57
3280,1616,768,1,9520.59
3281,757,454,3,8209.71
3282,2550,275,5,9993.37
3283,65,202,3,16913.81
3284,1781,701,5,3822.84
3285,2451,20,3,18852.67
3286,429,218,5,18635.87
3287,390,706,3,10671.59
3288,1695,481,5,3003.2
3289,1110,343,4,21930.25
3290,759,524,1,559.53
3291,2724,253,1,10364.68
3292,1113,239,3,23061.46
3293,2825,645,2,8034.11
3294,986,236,4,4887.27
3295,2258,184,2,22788.82
3296,282,488,3,13536.92
3297,1642,584,5,7569.66
3298,214,732,4,7170.12
3299,2988,248,2,21027.38
3300,2217,332,1,8898.36
3301,1174,129,2,15911.51
3302,172,335,1,15161.68
3303,2583,500,1,12475.31
3304,31,366,3,9213.9
3305,801,511,1,19705.97
3306,2348,274,1,6434.06
3307,1184,156,3,14856.63
3308,2436,403,3,21836.88
3309,1853,608,5,17901.78
3310,1941,382,1,22202.23
3311,520,239,5,24198.19
3312,2113,37,4,22703.29
3313,2061,78,5,15020.77
3314,2966,256,3,2393.6
3315,1786,358,2,17724.67
3316,1984,318,5,21842.84
3317,691,781,1,9418.62
3318,2544,482,1,3093.56
3319,2768,510,3,8503.72
3320,259,125,4,20087.07
3321,1647,237,2,5493.66
3322,1706,647,2,22386.95
3323,2324,420,2,16702.2
3324,1454,441,1,2791.24
3325,116,138,1,1238.97
3326,1121,550,3,11080.46
3327,2738,734,4,7753.53
3328,2855,135,1,5457.52
3329,792,1,4,21927.05
3330,130,75,3,13965.15
3331,940,158,1,11723.77
3332,1303,576,4,15418.13
3333,150,368,4,3427.3
3334,847,472,1,20926.94
3335,2525,703,2,23470.69
3336,2990,433,1,13896.35
3337,1074,518,1,17589.81
3338,593,608,1,17809.96
3339,2030,81,3,24023.41
3340,1238,428,1,17048.57
3341,2806,751,2,9350.82
3342,1141,498,5,20245.27
3343,1476,571,1,6132.08
3344,679,213,1,21118.33
3345,90,401,1,6379.27
3346,2869,249,5,3129.13
3347,1624,418,5,10899.95
3348,1362,549,3,7288.55
3349,134,702,3,20781.7
3350,387,611,1,13717.29
3351,2094,643,1,18713.52
3352,988,391,3,1172.89
3353,1316,777,5,22638.21
3354,1043,165,4,20345.57
3355,180,537,1,12754.93
3356,175,160,4,5834.25
3357,765,2,5,1448.34
3358,1400,685,3,8787.62
3359,1762,648,2,17299.56
3360,1670,361,4,16050.43
3361,2948,478,5,865.71
3362,1947,742,1,16620.75
3363,874,228,1,18165.18
3364,953,619,4,23960.04
3365,443,533,5,20276.32
3366,1669,584,3,7350.78
3367,2826,262,3,21155.89
3368,1526,623,5,8719.37
3369,1232,473,1,3175.16
3370,669,493,3,7315.59
3371,2288,446,4,15543.91
3372,410,741,4,16747.72
3373,2457,71,5,10147.89
3374,1895,504,1,4383.81
3375,2709,312,3,8969.44
3376,897,360,5,7607.68
3377,2636,412,2,13893.3
3378,2969,255,1,8982.38
3379,2643,641,4,1759.09
3380,2403,151,1,16796.59
3381,463,138,3,1220.76
3382,2987,355,4,3026.32
3383,303,220,2,13174.41
3384,2777,721,4,12972.73
3385,366,248,1,21770.15
3386,260,102,4,14108.38
3387,2553,571,4,5855.83
3388,91,165,4,19549.44
3389,1741,290,5,8413.77
3390,280,158,1,12400.59
3391,884,148,3,23203.9
3392,2466,142,3,20487.59
3393,1824,298,3,8681.0
3394,2160,674,1,16896.46
3395,71,303,5,12678.59
3396,620,520,1,10050.46
3397,652,601,5,4229.12
3398,1619,582,4,7427.61
3399,1059,470,2,12839.25
3400,564,490,2,5166.17
3401,1786,100,4,7834.97
3402,169,208,3,17265.1
3403,296,226,1,20039.59
3404,934,595,1,9202.52
3405,1198,321,2,14733.49
3406,1209,634,2,4094.81
3407,2182,504,3,4394.6
3408,1639,582,5,7870.28
3409,2190,423,3,14640.89
3410,2825,424,4,10931.48
3411,910,635,4,15912.83
3412,2254,368,1,3400.94
3413,1444,387,2,5832.43
3414,2351,159,4,1115.22
3415,2059,648,4,16563.51
3416,2,170,2,17526.18
3417,2086,133,2,6811.13
3418,2781,294,1,17838.21
3419,2223,762,4,7126.9
3420,1128,105,2,17845.21
3421,1666,676,3,8752.23
3422,2582,755,1,637.65
3423,1487,105,5,18782.16
3424,996,170,5,18725.09
3425,553,13,3,3118.03
3426,2376,413,4,6421.8
3427,558,556,1,4296.6
3428,655,223,5,5157.69
3429,584,540,5,7800.84
3430,1581,283,4,10422.74
3431,1021,35,5,16048.56
3432,1385,199,4,13893.08
3433,2298,144,4,22290.04
3434,627,331,5,9812.16
3435,129,289,3,14778.29
3436,1819,16,2,10768.18
3437,2254,266,5,4239.12
3438,622,550,5,11018.42
3439,1280,196,1,7590.24
3440,2096,473,2,3244.36
3441,1688,308,3,5797.53
3442,1089,76,1,7216.77
3443,105,33,2,13998.91
3444,1759,390,5,16209.23
3445,2506,270,1,8280.11
3446,876,255,5,8892.58
3447,2951,393,1,17335.11
3448,1019,466,1,17370.42
3449,2240,582,1,7766.82
3450,1572,595,5,9038.25
3451,1542,323,4,9250.35
3452,2131,693,5,3170.63
3453,676,312,4,8948.61
3454,1160,566,2,8820.32
3455,2901,47,2,20975.84
3456,2876,288,1,5202.46
3457,1728,72,5,7238.13
3458,2478,576,1,15111.55
3459,186,351,1,7216.86
3460,2622,238,2,18394.8
3461,1200,119,4,17503.04
3462,557,685,1,8659.53
3463,1631,462,1,11132.04
3464,2627,425,1,14024.28
3465,1129,282,1,11351.12
3466,2698,396,4,10392.82
3467,903,677,5,13136.99
3468,1997,218,1,17042.74
3469,132,108,3,23295.04
3470,1886,363,4,15603.38
3471,573,486,2,20156.84
3472,1104,157,4,3022.49
3473,1451,484,5,8874.89
3474,1546,56,4,18259.43
3475,2961,28,2,16985.7
3476,1366,461,3,15178.04
3477,919,643,5,18621.7
3478,2287,538,4,21647.18
3479,2266,236,2,5043.83
3480,2831,726,2,19194.68
3481,1211,630,3,20331.77
3482,1954,646,4,15403.02
3483,1164,73,1,7705.22
3484,1997,18,2,4502.33
3485,726,778,4,18925.83
3486,196,67,5,9903.81
3487,2631,501,4,7723.1
3488,2261,702,1,19000.38
3489,2823,547,5,18189.75
3490,1366,341,3,177.67
3491,1750,97,2,276.42
3492,1470,406,1,681.54
3493,461,296,1,18067.4
3494,2300,452,3,7185.67
3495,2380,410,4,21194.64
3496,1272,575,4,18825.0
3497,363,652,5,12776.98
3498,2076,606,3,13502.58
3499,1060,530,1,16234.93
3500,483,666,2,14451.77
3501,2923,110,1,23673.86
3502,940,467,4,15357.55
3503,2959,74,4,13211.69
3504,1500,784,2,3734.7
3505,177,321,5,15181.49
3506,1095,610,2,20214.84
3507,205,38,4,14849.86
3508,2603,114,1,22232.52
3509,2151,588,4,4701.46
3510,1955,38,3,14987.45
3511,1944,175,1,10766.67
3512,315,301,1,15100.59
3513,2370,366,3,9518.21
3514,2607,434,4,16393.57
3515,491,238,2,19087.4
3516,2975,532,3,15435.84
3517,1670,748,4,20537.3
3518,617,351,3,7397.49
3519,2068,235,5,19673.55
3520,190,492,1,14735.92
3521,1735,745,2,893.63
3522,2747,2,1,1479.95
3523,2458,712,5,1160.57
3524,793,394,4,22196.97
3525,598,220,4,13103.08
3526,1108,758,5,14132.71
3527,2419,468,2,10243.27
3528,2936,466,2,17525.55
3529,2763,311,4,14480.41
3530,2047,159,3,1084.26
3531,2093,735,2,17838.51
3532,647,201,5,11365.17
3533,345,539,4,7479.16
3534,2737,678,2,8012.84
3535,2688,158,4,12157.34
3536,1017,398,5,3516.76
3537,375,95,3,1646.6
3538,1652,248,3,21544.06
3539,1405,128,4,17894.84
3540,263,400,4,14018.47
3541,349,441,1,2682.48
3542,2308,573,1,9581.96
3543,1558,235,3,18642.89
3544,774,129,1,16007.64
3545,2809,125,4,19456.72
3546,940,26,4,16932.1
3547,1464,602,5,20256.43
3548,272,380,3,20780.94
3549,384,411,2,1251.28
3550,1460,548,5,2067.8
3551,1939,105,3,18423.3
3552,868,644,3,1731.74
3553,1943,6,2,18160.28
3554,1716,244,3,12467.05
3555,192,487,1,5125.8
3556,1784,405,4,24784.71
3557,2346,598,2,5690.79
3558,12,130,5,7337.7
3559,2022,665,1,5807.77
3560,253,637,2,15435.11
3561,1617,55,1,17675.9
3562,2209,83,1,12021.45
3563,48,768,1,8883.38
3564,2966,335,4,14011.22
3565,1532,73,5,7412.33
3566,2077,576,3,15883.56
3567,1804,790,5,17984.67
3568,2340,84,2,19391.52
3569,2451,237,1,4990.61
3570,2113,758,5,14183.96
3571,2519,671,2,12550.02
3572,2138,311,4,14686.14
3573,1459,640,1,24123.0
3574,1849,704,5,6517.7
3575,962,490,2,5103.35
3576,1502,224,1,14755.16
3577,659,682,3,20650.69
3578,1394,506,4,5385.64
3579,2192,251,4,14976.17
3580,1246,372,3,7047.05
3581,533,72,5,7265.84
3582,1635,74,5,13296.18
3583,2239,144,1,22336.93
3584,290,769,1,4559.83
3585,2186,408,3,11354.63
3586,1107,394,1,21436.59
3587,1355,643,2,19038.23
3588,126,160,2,5997.92
3589,2082,783,1,14294.39
3590,2710,447,5,6691.22
3591,1187,519,2,922.85
3592,2408,641,5,1831.97
3593,2564,424,4,11268.22
3594,2063,16,2,10753.21
3595,2202,592,1,2601.67
3596,2431,752,2,11979.64
3597,2994,352,2,7823.43
3598,470,547,2,19116.96
3599,2096,651,4,20806.42
3600,427,105,2,17885.45
3601,1583,617,2,6750.45
3602,601,267,5,8736.03
3603,1838,582,3,7778.54
3604,2395,170,2,17645.95
3605,583,630,4,21836.47
3606,2067,265,3,22502.95
3607,2440,286,2,10783.82
3608,2102,765,4,2500.4
3609,2342,748,5,19406.2
3610,1177,116,1,17784.43
3611,2682,228,2,16822.01
3612,2875,264,1,23404.96
3613,2162,533,1,19718.82
3614,68,512,4,8505.56
3615,964,342,3,16163.97
3616,84,609,1,12549.31
3617,2245,398,2,3638.33
3618,2236,544,4,879.91
3619,267,54,2,5328.67
3620,390,591,1,6846.45
3621,1694,17,3,10108.96
3622,2572,242,4,4107.42
3623,2706,423,2,14488.41
3624,1509,407,4,5345.11
3625,2584,222,2,15549.64
3626,113,521,3,16079.27
3627,2701,7,2,23940.23
3628,2726,353,5,11424.84
3629,2707,502,4,2391.32
3630,446,739,4,7626.04
3631,134,585,2,20405.53
3632,225,368,4,3519.11
3633,210,324,3,17473.47
3634,2344,659,2,1054.78
3635,433,463,3,15512.78
3636,703,76,1,6900.88
3637,1353,222,4,16857.38
3638,2215,467,1,15723.39
3639,1980,541,4,11522.16
3640,1888,364,4,3682.48
3641,535,475,4,5893.3
3642,1390,165,3,21353.21
3643,1914,299,2,13727.73
3644,878,32,1,2986.19
3645,108,371,4,19322.94
3646,572,33,5,14475.23
3647,2705,592,2,2578.97
3648,1194,653,5,14812.38
3649,1765,478,2,935.0
3650,2787,176,1,21085.5
3651,677,484,5,9119.98
3652,1082,86,2,3337.64
3653,1587,236,4,5239.7
3654,2915,781,3,9348.39
3655,275,153,2,15512.97
3656,61,137,1,6944.29
3657,794,460,1,7309.27
3658,2373,142,5,19488.77
3659,1054,690,1,22681.9
3660,467,734,2,7965.56
3661,2329,715,4,22180.67
3662,2388,215,4,11769.35
3663,1185,161,5,14081.04
3664,2438,336,3,5141.03
3665,2421,701,1,3667.52
3666,872,373,1,2888.13
3667,2112,118,5,19151.33
3668,2822,551,3,2252.08
3669,1788,132,4,24610.1
3670,864,213,1,20508.1
3671,750,429,1,17681.49
3672,2612,138,2,1183.79
3673,1321,40,2,21479.28
3674,1505,542,2,9913.58
3675,1535,195,3,10820.93
3676,2597,656,3,3154.53
3677,956,468,3,11034.4
3678,1017,589,1,18438.28
3679,2287,786,5,20130.94
3680,2339,574,1,1049.19
3681,1966,115,4,16967.53
3682,2814,227,1,15839.92
3683,202,437,5,19227.79
3684,1175,572,4,1933.73
3685,1987,313,1,2286.57
3686,886,2,3,1489.91
3687,2038,259,1,10299.41
3688,408,399,1,23012.31
3689,1565,271,5,14164.43
3690,1683,32,5,2906.19
3691,419,753,3,19817.1
3692,1199,103,3,3426.63
3693,378,98,4,12723.05
3694,2280,147,5,24617.06
3695,1991,710,2,23722.19
3696,1566,601,2,3994.01
3697,1699,122,3,19196.5
3698,2982,19,5,4692.88
3699,676,418,5,11015.02
3700,1605,723,4,20389.99
3701,1799,737,2,19325.36
3702,690,167,3,2191.56
3703,814,715,2,22031.34
3704,814,137,5,7611.89
3705,267,333,5,19493.71
3706,2379,198,4,16490.94
3707,917,652,3,12020.36
3708,2617,278,1,19052.6
3709,2019,731,3,22523.86
3710,1368,415,2,23338.26
3711,2483,765,2,2456.64
3712,535,48,1,18863.85
3713,1618,338,2,5964.09
3714,2036,328,5,2164.1
3715,211,186,4,16694.52
3716,2450,557,5,3602.12
3717,631,412,1,12815.04
3718,2649,456,3,16116.73
3719,1220,20,2,18246.61
3720,2416,368,5,3532.75
3721,1749,520,1,10092.98
3722,156,608,4,17826.44
3723,2056,557,4,3424.29
3724,2494,317,2,17719.44
3725,2501,226,3,22103.55
3726,1047,337,3,18778.46
3727,2175,374,5,22210.77
3728,706,47,3,22050.74
3729,2622,362,5,14513.75
3730,1204,329,4,3619.48
3731,270,622,1,11213.46
3732,403,193,4,1040.99
3733,2735,562,2,10000.9
3734,1022,313,3,2340.72
3735,1291,147,4,24440.52
3736,13,333,1,18008.14
3737,2352,399,1,23289.35
3738,1105,366,5,9248.81
3739,2744,40,1,21771.02
3740,2585,676,2,8442.26
3741,2898,796,2,17504.23
3742,863,727,5,13870.65
3743,2867,385,1,11732.47
3744,766,527,2,4561.51
3745,2306,444,1,15591.7
3746,2929,520,5,10281.62
3747,2085,601,5,4176.96
3748,279,8,4,10551.7
3749,2262,109,1,3837.38
3750,2255,749,5,416.04
3751,585,655,4,21294.97
3752,967,609,2,12158.38
3753,2399,649,3,19205.95
3754,1076,50,2,16290.86
3755,245,694,4,13901.23
3756,683,532,3,15785.53
3757,81,150,5,12987.14
3758,153,659,5,1123.83
3759,1034,525,4,12014.39
3760,14,108,5,23208.7
3761,510,265,2,23166.06
3762,1915,479,4,9168.55
3763,2731,53,5,2988.16
3764,1990,5,4,12251.03
3765,2411,602,3,20263.01
3766,550,627,3,19487.96
3767,208,321,4,14839.07
3768,478,658,3,557.36
3769,2511,318,3,19977.44
3770,2359,45,4,6724.68
3771,2188,175,4,10612.62
3772,103,656,3,3184.48
3773,2414,238,3,19290.82
3774,2568,364,5,3368.62
3775,1354,401,1,6753.64
3776,1273,752,3,11472.22
3777,411,594,5,12214.95
3778,1744,626,5,17085.53
3779,1700,642,5,7731.04
3780,1651,474,5,11295.6
3781,1090,587,4,10061.75
3782,236,322,4,12759.08
3783,2478,229,4,19468.88
3784,78,682,5,19659.93
3785,795,489,5,17271.27
3786,1388,224,3,15757.95
3787,2866,501,2,7568.79
3788,567,454,1,8205.48
3789,1701,478,4,934.6
3790,986,97,2,276.25
3791,2149,27,1,4621.58
3792,263,548,2,2054.67
3793,2397,161,2,13298.77
3794,1447,733,5,5528.32
3795,1354,14,2,19459.54
3796,610,419,5,22334.47
3797,1595,349,2,24410.39
3798,2435,342,1,16206.56
3799,1613,230,1,16896.8
3800,1669,142,4,19170.0
3801,1792,163,4,23024.62
3802,2214,712,3,1187.85
3803,1042,292,5,3731.82
3804,598,269,5,18111.41
3805,1801,193,2,1038.82
3806,1589,252,3,17127.34
3807,2278,77,3,10487.25
3808,437,628,3,12302.1
3809,642,600,2,9404.67
3810,1649,322,3,12540.72
3811,2487,463,1,15882.98
3812,821,153,1,15578.94
3813,814,117,4,1724.08
3814,1842,200,4,22775.29
3815,382,272,3,18073.03
3816,2749,482,4,3019.97
3817,815,164,1,11298.62
3818,1368,256,5,2197.78
3819,2506,651,2,20111.6
3820,2299,750,1,6425.29
3821,494,333,1,18701.37
3822,2165,415,1,23262.43
3823,1359,173,2,19825.53
3824,2033,555,2,21865.93
3825,766,648,1,17128.68
3826,2442,304,3,23337.12
3827,1760,712,3,1119.97
3828,2882,5,3,12428.44
3829,1745,332,3,9069.58
3830,1831,53,2,3306.91
3831,1456,218,3,17811.44
3832,2771,512,4,8882.02
3833,2164,552,5,786.72
3834,151,320,2,1140.86
3835,2584,141,4,4452.26
3836,1430,197,5,10552.14
3837,745,64,3,15573.3
3838,1783,421,1,18720.3
3839,2315,183,2,17961.53
3840,1129,387,2,6344.4
3841,102,435,5,10886.78
3842,806,703,2,22155.68
3843,2884,578,4,6168.11
3844,468,346,1,5773.71
3845,717,469,5,2655.46
3846,1641,659,4,1028.44
3847,2706,739,1,7615.35
3848,818,695,1,6786.06
3849,422,58,2,4415.46
3850,2016,214,3,4784.77
3851,1127,34,4,13395.84
3852,1914,488,2,14873.45
3853,1480,392,2,23076.44
3854,1,565,2,17833.26
3855,1596,774,2,16514.31
3856,1404,651,1,20669.74
3857,196,162,5,12941.7
3858,327,665,5,5694.12
3859,1361,3,3,16915.49
3860,939,492,1,13746.98
3861,2919,428,1,17076.8
3862,1893,573,2,9993.2
3863,2585,524,2,545.98
3864,1010,456,3,15525.44
3865,417,799,1,4602.04
3866,1856,636,5,1339.8
3867,1674,753,5,19782.1
3868,174,456,2,16724.0
3869,2083,149,1,6323.03
3870,801,155,2,20056.48
3871,346,531,1,10180.27
3872,1899,172,4,21986.23
3873,250,567,1,2950.77
3874,2885,265,4,22549.18
3875,1404,375,5,16041.81
3876,444,141,3,4490.64
3877,2949,14,5,18502.24
3878,1787,710,1,24048.78
3879,125,272,4,17302.07
3880,2428,643,3,19209.36
3881,607,351,2,6967.09
3882,440,223,4,5396.74
3883,2018,712,3,1146.73
3884,1501,561,5,294.65
3885,2746,453,1,20895.14
3886,2977,716,5,937.5
3887,2843,326,4,1369.72
3888,400,795,1,11119.99
3889,2118,89,2,6528.22
