payment_id,order_id,payment_date,payment_status
2565,2565,2023-10-06,Pending
2566,2566,2023-11-02,Completed
2567,2567,2022-01-11,Completed
2568,2568,2022-07-16,Completed
2569,2569,2023-09-08,Completed
2570,2570,2022-02-13,Completed
2571,2571,2023-11-12,Completed
2572,2572,2022-04-30,Refunded
2573,2573,2023-05-17,Completed
2574,2574,2022-06-21,Completed
2575,2575,2023-11-29,Completed
2576,2576,2023-07-04,Refunded
2577,2577,2022-09-26,Completed
2578,2578,2022-07-27,Completed
2579,2579,2023-05-27,Completed
2580,2580,2022-02-07,Completed
2581,2581,2022-08-23,Completed
2582,2582,2023-12-14,Completed
2583,2583,2023-09-25,Completed
2584,2584,2023-03-31,Completed
2585,2585,2023-05-31,Completed
2586,2586,2022-11-22,Completed
2587,2587,2022-06-08,Refunded
2588,2588,2022-12-26,Refunded
2589,2589,2022-02-27,Completed
2590,2590,2022-10-27,Completed
2591,2591,2023-10-07,Completed
2592,2592,2023-03-28,Completed
2593,2593,2022-09-11,Completed
2594,2594,2022-06-14,Pending
2595,2595,2022-03-02,Completed
2596,2596,2023-06-16,Completed
2597,2597,2022-06-24,Completed
2598,2598,2022-05-29,Completed
2599,2599,2022-01-08,Completed
2600,2600,2023-02-03,Completed
2601,2601,2022-08-18,Completed
2602,2602,2023-07-14,Completed
2603,2603,2023-05-04,Completed
2604,2604,2022-10-19,Completed
2605,2605,2022-09-02,Completed
2606,2606,2022-12-22,Completed
2607,2607,2022-06-08,Refunded
2608,2608,2022-08-20,Completed
2609,2609,2022-06-30,Pending
2610,2610,2022-06-14,Completed
2611,2611,2022-11-06,Completed
2612,2612,2023-12-29,Refunded
2613,2613,2023-02-18,Completed
2614,2614,2023-02-21,Completed
2615,2615,2023-04-09,Completed
2616,2616,2022-12-14,Completed
2617,2617,2023-06-27,Completed
2618,2618,2022-07-16,Pending
2619,2619,2023-11-08,Completed
2620,2620,2023-04-21,Failed
2621,2621,2023-01-19,Completed
2622,2622,2022-05-26,Completed
2623,2623,2023-04-10,Refunded
2624,2624,2023-02-28,Completed
2625,2625,2023-07-21,Completed
2626,2626,2023-06-16,Pending
2627,2627,2022-01-25,Completed
2628,2628,2023-11-16,Pending
2629,2629,2023-11-28,Completed
2630,2630,2023-02-18,Completed
2631,2631,2022-11-23,Refunded
2632,2632,2022-05-14,Completed
2633,2633,2023-09-20,Completed
2634,2634,2022-02-07,Failed
2635,2635,2022-03-30,Refunded
2636,2636,2022-02-26,Completed
2637,2637,2023-01-03,Completed
2638,2638,2022-08-07,Completed
2639,2639,2022-11-21,Completed
2640,2640,2023-12-23,Completed
2641,2641,2023-08-01,Completed
2642,2642,2022-05-04,Completed
2643,2643,2023-08-01,Completed
2644,2644,2022-10-17,Pending
2645,2645,2023-11-13,Refunded
2646,2646,2022-04-11,Completed
2647,2647,2023-01-27,Completed
2648,2648,2022-01-23,Pending
2649,2649,2023-01-07,Completed
2650,2650,2022-07-08,Pending
2651,2651,2023-11-21,Refunded
2652,2652,2022-03-29,Completed
2653,2653,2022-05-19,Completed
2654,2654,2022-06-05,Completed
2655,2655,2023-10-12,Completed
2656,2656,2022-03-28,Pending
2657,2657,2023-05-23,Refunded
2658,2658,2023-03-04,Refunded
2659,2659,2022-07-18,Pending
2660,2660,2022-01-27,Refunded
2661,2661,2022-02-25,Completed
2662,2662,2022-09-27,Completed
2663,2663,2022-10-08,Completed
2664,2664,2023-11-09,Completed
2665,2665,2022-05-16,Completed
2666,2666,2023-08-13,Completed
2667,2667,2023-04-29,Completed
2668,2668,2023-11-22,Completed
2669,2669,2023-01-12,Refunded
2670,2670,2023-03-12,Completed
2671,2671,2022-12-23,Completed
2672,2672,2023-05-16,Completed
2673,2673,2023-04-07,Completed
2674,2674,2023-11-14,Refunded
2675,2675,2022-04-28,Failed
2676,2676,2022-04-22,Completed
2677,2677,2022-03-10,Refunded
2678,2678,2022-03-31,Completed
2679,2679,2022-01-16,Refunded
2680,2680,2023-09-26,Completed
2681,2681,2023-04-17,Refunded
2682,2682,2022-04-19,Completed
2683,2683,2022-05-23,Refunded
2684,2684,2022-07-11,Pending
2685,2685,2022-01-04,Completed
2686,2686,2022-02-23,Completed
2687,2687,2023-10-05,Completed
2688,2688,2022-07-22,Completed
2689,2689,2022-07-11,Completed
2690,2690,2023-08-31,Completed
2691,2691,2023-06-06,Completed
2692,2692,2022-07-24,Refunded
2693,2693,2023-08-13,Completed
2694,2694,2023-12-21,Completed
2695,2695,2022-11-26,Completed
2696,2696,2023-10-13,Completed
2697,2697,2023-03-01,Completed
2698,2698,2023-03-15,Completed
2699,2699,2023-06-29,Refunded
2700,2700,2023-12-02,Completed
2701,2701,2022-03-10,Completed
2702,2702,2022-03-03,Failed
2703,2703,2022-03-25,Refunded
2704,2704,2023-04-02,Completed
2705,2705,2022-11-24,Refunded
2706,2706,2023-01-06,Completed
2707,2707,2022-03-09,Completed
2708,2708,2022-11-24,Completed
2709,2709,2023-05-08,Completed
2710,2710,2023-05-17,Pending
2711,2711,2022-07-15,Completed
2712,2712,2023-12-10,Completed
2713,2713,2023-04-19,Completed
2714,2714,2023-04-21,Completed
2715,2715,2023-01-31,Refunded
2716,2716,2022-11-22,Completed
2717,2717,2023-01-10,Failed
2718,2718,2023-11-09,Completed
2719,2719,2022-07-09,Completed
2720,2720,2023-04-29,Completed
2721,2721,2022-01-24,Completed
2722,2722,2023-07-17,Completed
2723,2723,2023-09-14,Completed
2724,2724,2022-06-14,Completed
2725,2725,2022-04-20,Completed
2726,2726,2023-09-17,Completed
2727,2727,2023-05-24,Completed
2728,2728,2022-01-15,Completed
2729,2729,2022-12-14,Completed
2730,2730,2023-03-16,Completed
2731,2731,2023-06-27,Completed
2732,2732,2023-12-09,Completed
2733,2733,2023-05-01,Completed
2734,2734,2023-03-05,Pending
2735,2735,2023-12-08,Completed
2736,2736,2023-05-05,Completed
2737,2737,2023-08-17,Completed
2738,2738,2022-05-12,Refunded
2739,2739,2023-08-11,Completed
2740,2740,2023-09-18,Completed
2741,2741,2023-04-27,Completed
2742,2742,2022-04-10,Completed
2743,2743,2022-11-26,Completed
2744,2744,2023-09-12,Completed
2745,2745,2023-04-08,Completed
2746,2746,2022-10-12,Completed
2747,2747,2022-03-04,Completed
2748,2748,2022-01-06,Refunded
2749,2749,2023-05-10,Refunded
2750,2750,2022-11-24,Completed
2751,2751,2023-07-06,Completed
2752,2752,2023-09-04,Completed
2753,2753,2022-03-04,Completed
2754,2754,2023-06-02,Refunded
2755,2755,2023-03-10,Completed
2756,2756,2022-07-30,Completed
2757,2757,2023-10-30,Completed
2758,2758,2023-01-14,Refunded
2759,2759,2022-06-01,Completed
2760,2760,2022-06-11,Completed
2761,2761,2022-04-21,Completed
2762,2762,2022-07-23,Completed
2763,2763,2022-06-17,Completed
2764,2764,2022-01-19,Refunded
2765,2765,2023-07-20,Completed
2766,2766,2023-01-21,Completed
2767,2767,2023-10-25,Completed
2768,2768,2023-09-20,Completed
2769,2769,2022-10-18,Completed
2770,2770,2022-02-11,Completed
2771,2771,2022-05-16,Refunded
2772,2772,2022-05-25,Completed
2773,2773,2022-08-29,Completed
2774,2774,2023-01-02,Completed
2775,2775,2022-03-14,Completed
2776,2776,2023-06-23,Refunded
2777,2777,2023-12-15,Failed
2778,2778,2022-08-03,Completed
2779,2779,2022-09-26,Completed
2780,2780,2023-12-03,Completed
2781,2781,2023-12-18,Completed
2782,2782,2022-08-14,Pending
2783,2783,2022-05-23,Completed
2784,2784,2023-10-13,Completed
2785,2785,2022-10-25,Completed
2786,2786,2023-12-15,Completed
2787,2787,2022-07-26,Completed
2788,2788,2023-08-22,Completed
2789,2789,2022-03-26,Completed
2790,2790,2022-06-18,Completed
2791,2791,2022-01-08,Completed
2792,2792,2022-10-18,Completed
2793,2793,2023-02-03,Completed
2794,2794,2022-09-22,Completed
2795,2795,2022-09-24,Completed
2796,2796,2023-04-09,Completed
2797,2797,2023-11-01,Refunded
2798,2798,2022-07-30,Completed
2799,2799,2022-04-20,Completed
2800,2800,2023-08-07,Completed
2801,2801,2023-12-10,Refunded
2802,2802,2022-11-07,Completed
2803,2803,2023-10-06,Refunded
2804,2804,2022-09-16,Completed
2805,2805,2022-01-14,Refunded
2806,2806,2022-07-31,Completed
2807,2807,2022-12-04,Completed
2808,2808,2022-06-20,Completed
2809,2809,2023-09-05,Refunded
2810,2810,2022-09-14,Completed
2811,2811,2022-01-01,Completed
2812,2812,2022-01-13,Pending
2813,2813,2022-11-07,Completed
2814,2814,2022-06-14,Completed
2815,2815,2023-10-26,Completed
2816,2816,2023-01-18,Completed
2817,2817,2022-01-23,Completed
2818,2818,2022-05-05,Completed
2819,2819,2022-07-30,Completed
2820,2820,2023-12-01,Refunded
2821,2821,2023-05-05,Completed
2822,2822,2022-08-31,Completed
2823,2823,2022-10-07,Completed
2824,2824,2023-05-08,Completed
2825,2825,2022-08-10,Completed
2826,2826,2022-02-01,Completed
2827,2827,2023-04-23,Pending
2828,2828,2023-08-14,Completed
2829,2829,2022-10-15,Completed
2830,2830,2022-07-28,Completed
2831,2831,2022-10-08,Completed
2832,2832,2023-04-04,Pending
2833,2833,2022-02-15,Refunded
2834,2834,2023-03-22,Completed
2835,2835,2022-08-27,Completed
2836,2836,2023-01-08,Completed
2837,2837,2023-04-30,Completed
2838,2838,2023-01-17,Completed
2839,2839,2022-11-26,Completed
2840,2840,2022-06-29,Completed
2841,2841,2022-12-22,Completed
2842,2842,2023-11-22,Completed
2843,2843,2023-02-22,Completed
2844,2844,2022-09-17,Completed
2845,2845,2023-01-04,Completed
2846,2846,2023-07-09,Completed
2847,2847,2022-02-13,Refunded
2848,2848,2023-10-03,Completed
2849,2849,2023-10-10,Completed
2850,2850,2023-08-13,Refunded
2851,2851,2023-02-10,Refunded
2852,2852,2023-05-31,Completed
2853,2853,2023-08-14,Pending
2854,2854,2023-11-13,Completed
2855,2855,2023-12-02,Completed
2856,2856,2022-11-30,Completed
2857,2857,2023-02-11,Refunded
2858,2858,2022-08-14,Completed
2859,2859,2023-12-06,Completed
2860,2860,2023-10-24,Refunded
2861,2861,2022-07-12,Refunded
2862,2862,2023-06-02,Completed
2863,2863,2022-03-16,Completed
2864,2864,2023-02-20,Completed
2865,2865,2022-04-10,Completed
2866,2866,2022-02-02,Completed
2867,2867,2023-11-30,Completed
2868,2868,2022-05-04,Completed
2869,2869,2022-01-13,Completed
2870,2870,2023-02-02,Completed
2871,2871,2023-09-29,Completed
2872,2872,2023-09-01,Completed
2873,2873,2022-02-04,Completed
2874,2874,2022-09-21,Refunded
2875,2875,2023-01-28,Completed
2876,2876,2023-03-11,Completed
2877,2877,2022-12-26,Completed
2878,2878,2022-01-29,Pending
2879,2879,2022-03-30,Completed
2880,2880,2022-03-27,Failed
2881,2881,2023-10-09,Completed
2882,2882,2022-12-13,Pending
2883,2883,2022-02-05,Completed
2884,2884,2023-12-22,Completed
2885,2885,2023-02-26,Completed
2886,2886,2023-08-31,Failed
2887,2887,2023-06-05,Completed
2888,2888,2023-04-22,Completed
2889,2889,2023-07-03,Completed
2890,2890,2023-08-24,Completed
2891,2891,2022-06-30,Completed
2892,2892,2022-06-16,Completed
2893,2893,2023-03-15,Completed
2894,2894,2022-03-20,Completed
2895,2895,2022-01-06,Completed
2896,2896,2023-11-02,Refunded
2897,2897,2022-02-14,Completed
2898,2898,2023-12-02,Completed
2899,2899,2023-04-01,Pending
2900,2900,2022-04-29,Completed
2901,2901,2023-09-12,Completed
2902,2902,2023-01-12,Completed
2903,2903,2023-12-27,Completed
2904,2904,2023-07-12,Completed
2905,2905,2022-10-14,Completed
2906,2906,2022-03-12,Completed
2907,2907,2023-11-13,Completed
2908,2908,2022-09-08,Completed
2909,2909,2022-06-16,Completed
2910,2910,2022-07-22,Pending
2911,2911,2023-01-20,Completed
2912,2912,2023-11-05,Completed
2913,2913,2023-07-30,Completed
2914,2914,2022-11-06,Completed
2915,2915,2022-01-12,Completed
2916,2916,2022-01-15,Completed
2917,2917,2023-08-25,Completed
2918,2918,2022-05-22,Refunded
2919,2919,2022-08-08,Completed
2920,2920,2023-05-08,Completed
2921,2921,2023-07-22,Completed
2922,2922,2022-03-16,Completed
2923,2923,2023-06-09,Completed
2924,2924,2023-06-11,Completed
2925,2925,2023-10-05,Failed
2926,2926,2023-01-08,Refunded
2927,2927,2023-02-22,Completed
2928,2928,2022-11-27,Completed
2929,2929,2023-11-21,Completed
2930,2930,2023-09-13,Completed
2931,2931,2022-05-11,Pending
2932,2932,2023-06-06,Completed
2933,2933,2023-10-14,Completed
2934,2934,2022-10-23,Completed
2935,2935,2023-09-08,Completed
2936,2936,2022-03-30,Completed
2937,2937,2023-10-20,Completed
2938,2938,2022-10-15,Refunded
2939,2939,2022-12-17,Completed
2940,2940,2022-11-14,Completed
2941,2941,2023-02-01,Completed
2942,2942,2023-07-30,Completed
2943,2943,2023-11-10,Completed
2944,2944,2022-12-12,Completed
2945,2945,2022-12-19,Completed
2946,2946,2022-03-07,Completed
2947,2947,2022-10-05,Completed
2948,2948,2022-08-23,Refunded
2949,2949,2023-08-05,Pending
2950,2950,2022-07-17,Completed
2951,2951,2023-02-27,Completed
2952,2952,2023-11-19,Completed
2953,2953,2022-05-25,Completed
2954,2954,2022-07-14,Completed
2955,2955,2023-07-10,Completed
2956,2956,2023-04-19,Completed
2957,2957,2022-10-26,Completed
2958,2958,2023-10-11,Completed
2959,2959,2023-10-27,Completed
2960,2960,2023-02-06,Completed
2961,2961,2023-08-07,Completed
2962,2962,2022-09-20,Completed
2963,2963,2023-01-21,Pending
2964,2964,2022-01-04,Refunded
2965,2965,2022-09-19,Completed
2966,2966,2023-07-20,Completed
2967,2967,2023-03-07,Completed
2968,2968,2023-03-15,Completed
2969,2969,2023-05-03,Completed
2970,2970,2022-05-25,Completed
2971,2971,2022-02-25,Completed
2972,2972,2023-07-16,Completed
2973,2973,2022-04-11,Completed
2974,2974,2022-07-31,Completed
2975,2975,2022-01-13,Pending
2976,2976,2022-10-11,Completed
2977,2977,2022-08-14,Completed
2978,2978,2022-10-01,Completed
2979,2979,2022-08-31,Completed
2980,2980,2022-11-23,Completed
2981,2981,2023-01-29,Completed
2982,2982,2022-06-16,Completed
2983,2983,2022-10-06,Completed
2984,2984,2022-09-10,Completed
2985,2985,2023-04-18,Refunded
2986,2986,2022-08-14,Completed
2987,2987,2023-11-19,Completed
2988,2988,2023-09-08,Completed
2989,2989,2022-08-27,Completed
2990,2990,2023-04-01,Completed
2991,2991,2023-01-31,Completed
2992,2992,2022-01-24,Completed
2993,2993,2023-11-21,Failed
2994,2994,2023-06-22,Completed
2995,2995,2023-06-04,Failed
2996,2996,2023-09-14,Completed
2997,2997,2022-03-23,Completed
2998,2998,2022-06-22,Completed
2999,2999,2022-11-20,Completed
3000,3000,2022-10-27,Completed
